count,value
1,1251
2,1252
1,1253
1,1255
1,1256
1,1257
2,1258
1,1259
2,1260
3,1261
2,1262
3,1263
1,1264
3,1265
3,1266
4,1268
2,1269
1,1270
2,1271
1,1272
1,1273
1,1275
5,1276
3,1277
1,1278
2,1279
2,1280
2,1281
2,1283
2,1284
2,1286
3,1287
1,1288
4,1289
1,1290
3,1291
3,1292
2,1293
1,1294
1,1295
2,1296
1,1298
2,1299
2,1300
1,1301
2,1303
4,1305
2,1307
1,1308
3,1309
1,1310
1,1311
3,1312
3,1314
4,1315
1,1317
2,1318
1,1319
4,1320
1,1321
2,1322
4,1323
3,1324
2,1326
1,1327
1,1328
4,1329
1,1330
1,1331
2,1332
1,1333
1,1334
2,1335
2,1336
3,1337
2,1338
2,1339
3,1340
1,1341
1,1342
3,1343
3,1344
2,1345
3,1346
2,1347
3,1349
1,1351
1,1352
3,1353
1,1355
3,1356
3,1357
2,1358
1,1359
1,1360
1,1361
2,1362
1,1363
3,1364
2,1365
1,1367
3,1368
2,1369
2,1374
2,1375
2,1376
1,1377
1,1378
2,1379
1,1380
3,1381
3,1382
1,1383
1,1384
2,1385
3,1386
1,1387
3,1388
2,1389
2,1390
1,1391
1,1392
1,1393
1,1394
7,1395
2,1396
5,1397
1,1398
1,1400
1,1401
2,1402
1,1403
2,1404
2,1405
1,1406
3,1407
1,1408
3,1409
5,1410
2,1411
3,1412
3,1413
1,1414
3,1415
1,1417
1,1418
1,1420
4,1421
1,1423
2,1424
1,1429
2,1430
1,1431
2,1432
2,1433
2,1434
2,1435
1,1436
2,1437
2,1438
5,1439
2,1440
3,1442
1,1443
2,1444
1,1445
2,1446
1,1447
4,1448
1,1449
1,1450
1,1451
1,1452
4,1453
1,1454
2,1456
1,1457
2,1459
2,1460
2,1461
2,1462
1,1463
1,1464
2,1465
1,1466
3,1467
2,1468
1,1469
1,1470
1,1471
1,1473
1,1475
1,1478
4,1479
1,1480
1,1482
2,1483
1,1484
2,1486
1,1487
1,1488
1,1490
4,1491
2,1493
1,1495
3,1496
1,1497
1,1498
2,1499
1,1501
1,1503
1,1504
1,1506
2,1508
1,1509
1,1510
1,1511
3,1512
2,1513
3,1514
3,1515
5,1517
1,1521
4,1523
2,1526
1,1528
1,1529
5,1530
3,1532
2,1533
1,1534
1,1535
1,1536
1,1537
1,1541
4,1543
1,1544
2,1545
3,1546
1,1547
2,1548
2,1549
2,1550
2,1551
2,1552
2,1553
1,1554
1,1555
2,1556
1,1557
3,1558
2,1560
4,1562
1,1564
1,1565
1,1566
3,1567
1,1568
3,1570
2,1571
1,1572
1,1575
1,1577
1,1578
1,1579
5,1581
1,1582
1,1583
2,1584
1,1586
1,1587
1,1589
1,1591
2,1592
4,1593
1,1594
1,1595
1,1598
1,1599
1,1600
1,1601
2,1602
2,1603
1,1604
3,1606
1,1607
1,1610
1,1613
1,1614
1,1615
1,1617
1,1618
2,1619
2,1620
2,1622
2,1623
3,1624
1,1625
3,1628
2,1629
1,1630
1,1633
1,1635
1,1636
1,1637
1,1639
1,1641
1,1642
1,1644
1,1645
1,1646
1,1650
2,1651
1,1655
1,1656
1,1657
2,1658
2,1659
2,1660
1,1661
1,1662
1,1663
2,1665
1,1666
2,1671
1,1672
1,1674
1,1675
1,1677
1,1680
2,1684
1,1685
1,1686
1,1688
2,1689
5,1690
1,1692
2,1693
1,1694
2,1695
2,1696
2,1697
1,1699
2,1700
1,1702
1,1704
1,1705
1,1707
2,1708
1,1710
1,1711
2,1713
1,1715
2,1716
2,1718
2,1719
1,1722
1,1724
3,1725
1,1726
1,1728
2,1729
2,1730
1,1731
2,1733
1,1735
1,1736
2,1737
5,1741
2,1742
1,1743
1,1744
1,1745
1,1747
2,1748
1,1750
2,1751
1,1752
1,1755
2,1757
1,1759
2,1760
2,1761
1,1762
1,1763
1,1764
1,1767
1,1769
2,1771
1,1772
1,1774
1,1776
3,1777
1,1778
1,1779
2,1780
4,1781
1,1782
7,1785
1,1786
1,1787
2,1788
1,1790
1,1792
1,1793
2,1795
1,1796
1,1797
2,1798
1,1804
2,1805
3,1806
1,1807
2,1808
4,1811
1,1812
2,1818
1,1819
2,1820
1,1822
1,1823
3,1824
1,1825
2,1826
2,1827
1,1828
3,1833
1,1834
1,1835
1,1839
1,1840
1,1841
1,1842
1,1843
1,1844
2,1845
2,1846
1,1847
2,1852
1,1855
1,1856
1,1857
1,1858
1,1859
2,1860
4,1862
2,1864
1,1867
1,1868
1,1869
1,1870
2,1871
2,1872
1,1873
1,1877
1,1880
2,1881
1,1882
1,1885
1,1886
1,1887
1,1888
5,1889
1,1890
1,1892
1,1893
1,1895
1,1896
2,1898
1,1899
2,1900
1,1901
1,1913
1,1915
1,1916
1,1917
1,1918
2,1919
1,1923
2,1924
3,1925
3,1926
1,1927
1,1929
1,1930
1,1931
3,1932
1,1934
2,1936
1,1938
2,1940
1,1941
2,1942
2,1943
2,1947
2,1948
1,1950
1,1951
2,1952
1,1953
2,1954
1,1955
2,1957
2,1961
1,1962
1,1963
1,1966
2,1967
1,1968
4,1969
2,1970
1,1973
1,1975
1,1976
1,1977
1,1981
1,1982
2,1984
1,1985
1,1988
2,1989
1,1990
1,1991
1,1992
1,1999
1,2002
1,2004
3,2005
1,2006
1,2007
1,2008
1,2010
2,2011
1,2013
2,2014
2,2016
1,2017
3,2018
1,2019
1,2022
1,2025
1,2028
1,2029
2,2030
1,2034
1,2035
2,2036
1,2037
1,2038
2,2040
1,2043
2,2044
2,2046
1,2048
1,2049
2,2050
3,2052
3,2053
1,2054
2,2055
1,2056
1,2060
3,2061
1,2062
1,2063
2,2064
1,2065
1,2066
3,2072
1,2073
1,2075
2,2076
1,2078
2,2080
1,2083
1,2084
2,2086
1,2087
2,2091
2,2092
1,2095
1,2097
1,2098
4,2100
1,2101
1,2102
1,2103
2,2105
3,2106
1,2108
2,2109
1,2112
1,2113
2,2114
2,2117
2,2118
2,2121
3,2124
1,2125
1,2127
1,2128
3,2129
1,2130
1,2131
1,2132
1,2134
2,2136
1,2137
1,2140
2,2142
2,2144
1,2146
1,2149
2,2152
1,2153
3,2154
2,2157
2,2158
1,2160
1,2162
1,2163
1,2165
2,2167
1,2168
1,2171
2,2178
1,2179
3,2180
2,2183
1,2185
4,2194
2,2195
1,2198
2,2199
1,2200
3,2201
1,2202
1,2203
1,2205
2,2206
1,2207
1,2209
2,2212
1,2213
1,2215
2,2217
2,2222
2,2225
2,2227
1,2230
1,2232
1,2233
2,2237
4,2238
1,2240
1,2241
1,2242
1,2244
4,2245
1,2246
1,2247
1,2250
1,2251
1,2253
1,2255
1,2258
3,2259
1,2261
1,2263
1,2264
1,2265
2,2269
1,2272
2,2273
1,2274
1,2275
1,2278
2,2281
1,2284
1,2286
1,2287
1,2288
1,2290
1,2291
1,2296
3,2297
1,2298
2,2299
1,2301
2,2303
1,2305
1,2307
1,2308
2,2313
1,2316
1,2317
1,2321
2,2322
1,2325
1,2326
2,2329
1,2333
1,2341
1,2342
1,2343
2,2344
1,2345
1,2346
2,2348
1,2351
1,2352
1,2353
1,2355
1,2356
2,2357
3,2359
2,2361
1,2364
1,2365
1,2366
1,2368
3,2371
1,2374
1,2377
1,2379
2,2381
1,2382
1,2384
1,2385
1,2389
1,2392
1,2395
1,2396
1,2398
2,2399
2,2401
2,2402
2,2403
1,2404
2,2405
1,2411
1,2413
1,2414
1,2419
1,2423
2,2424
1,2426
1,2428
1,2430
1,2433
1,2434
2,2443
3,2445
1,2450
1,2451
1,2457
2,2461
1,2462
1,2465
1,2467
1,2470
2,2478
2,2479
1,2480
1,2482
1,2487
2,2489
2,2490
1,2491
1,2496
1,2500
2,2501
2,2504
1,2509
1,2510
1,2513
1,2514
2,2521
1,2522
1,2523
1,2525
2,2529
1,2531
1,2532
1,2536
1,2537
1,2538
1,2539
1,2541
1,2542
1,2543
1,2544
1,2545
1,2546
1,2551
1,2552
1,2558
1,2561
1,2566
2,2568
1,2576
1,2579
2,2582
1,2585
1,2588
1,2590
1,2592
2,2593
1,2594
1,2595
1,2596
2,2597
1,2601
1,2604
1,2606
1,2613
1,2614
1,2622
1,2627
1,2632
1,2634
3,2635
1,2636
1,2639
2,2642
1,2643
1,2645
2,2646
2,2648
1,2650
1,2651
1,2652
1,2654
1,2655
2,2657
2,2661
2,2662
1,2665
1,2668
1,2671
1,2677
1,2680
1,2683
1,2687
1,2690
1,2691
1,2694
1,2698
2,2703
2,2704
1,2708
1,2711
1,2717
1,2724
1,2726
1,2727
1,2730
1,2731
1,2734
1,2737
3,2741
